@relation 'C__Users_frans.DESKTOP-213GP7U_Desktop_p2-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-C-T-I-N0-L-stemmerweka.core.stemmers.SnowballStemmer-stopwords-handlerweka.core.stopwords.WordsFromFile -stopwords C:\\Users\\Xu\\Desktop\\IAO\\Practica_2\\StopWordsEN.txt-M1-tokenizerweka.core.tokenizers.AlphabeticTokenizer-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CorrelationAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-R501-2612_clustered'

@attribute Instance_number numeric
@attribute tablet numeric
@attribute great numeric
@attribute price numeric
@attribute good numeric
@attribute easy numeric
@attribute use numeric
@attribute love numeric
@attribute like numeric
@attribute little numeric
@attribute overall numeric
@attribute returned numeric
@attribute amazon numeric
@attribute get numeric
@attribute reading numeric
@attribute loves numeric
@attribute slow numeric
@attribute work numeric
@attribute works numeric
@attribute would numeric
@attribute back numeric
@attribute books numeric
@attribute screen numeric
@attribute return numeric
@attribute bought numeric
@attribute kindle numeric
@attribute hd numeric
@attribute games numeric
@attribute decent numeric
@attribute tried numeric
@attribute apps numeric
@attribute value numeric
@attribute kids numeric
@attribute ipad numeric
@attribute well numeric
@attribute old numeric
@attribute nice numeric
@attribute basic numeric
@attribute still numeric
@attribute read numeric
@attribute size numeric
@attribute far numeric
@attribute product numeric
@attribute store numeric
@attribute echo numeric
@attribute time numeric
@attribute never numeric
@attribute perfect numeric
@attribute videos numeric
@attribute even numeric
@attribute charge numeric
@attribute didn numeric
@attribute one numeric
@attribute disappointed numeric
@attribute google numeric
@attribute charger numeric
@attribute waste numeric
@attribute movies numeric
@attribute buy numeric
@attribute gift numeric
@attribute questions numeric
@attribute could numeric
@attribute returning numeric
@attribute pretty numeric
@attribute used numeric
@attribute pay numeric
@attribute play numeric
@attribute fire numeric
@attribute android numeric
@attribute beat numeric
@attribute really numeric
@attribute ok numeric
@attribute doesn numeric
@attribute turn numeric
@attribute reviews numeric
@attribute tv numeric
@attribute stopped numeric
@attribute useless numeric
@attribute light numeric
@attribute constantly numeric
@attribute bad numeric
@attribute excellent numeric
@attribute reader numeric
@attribute charging numeric
@attribute features numeric
@attribute months numeric
@attribute watching numeric
@attribute answer numeric
@attribute ever numeric
@attribute point numeric
@attribute battery numeric
@attribute won numeric
@attribute fine numeric
@attribute wouldn numeric
@attribute know numeric
@attribute m numeric
@attribute app numeric
@attribute seems numeric
@attribute connected numeric
@attribute looking numeric
@attribute though numeric
@attribute job numeric
@attribute tablets numeric
@attribute however numeric
@attribute item numeric
@attribute son numeric
@attribute connect numeric
@attribute ask numeric
@attribute limited numeric
@attribute watch numeric
@attribute maybe numeric
@attribute wifi numeric
@attribute enough numeric
@attribute purchased numeric
@attribute problem numeric
@attribute money numeric
@attribute travel numeric
@attribute dead numeric
@attribute stuck numeric
@attribute roku numeric
@attribute year numeric
@attribute box numeric
@attribute support numeric
@attribute okay numeric
@attribute month numeric
@attribute cannot numeric
@attribute enjoy numeric
@attribute fast numeric
@attribute done numeric
@attribute ads numeric
@attribute need numeric
@attribute since numeric
@attribute cable numeric
@attribute first numeric
@attribute terrible numeric
@attribute weather numeric
@attribute frustrating numeric
@attribute wife numeric
@attribute device numeric
@attribute k numeric
@attribute refund numeric
@attribute warranty numeric
@attribute days numeric
@attribute much numeric
@attribute nothing numeric
@attribute worked numeric
@attribute cheap numeric
@attribute issue numeric
@attribute hard numeric
@attribute compared numeric
@attribute connection numeric
@attribute downside numeric
@attribute lag numeric
@attribute full numeric
@attribute alexa numeric
@attribute inch numeric
@attribute storage numeric
@attribute stars numeric
@attribute mode numeric
@attribute bit numeric
@attribute port numeric
@attribute iphone numeric
@attribute dont numeric
@attribute working numeric
@attribute web numeric
@attribute happy numeric
@attribute another numeric
@attribute open numeric
@attribute remote numeric
@attribute home numeric
@attribute young numeric
@attribute weight numeric
@attribute go numeric
@attribute let numeric
@attribute worst numeric
@attribute black numeric
@attribute sure numeric
@attribute smart numeric
@attribute browsing numeric
@attribute save numeric
@attribute times numeric
@attribute anything numeric
@attribute minutes numeric
@attribute small numeric
@attribute child numeric
@attribute defective numeric
@attribute powerful numeric
@attribute customer numeric
@attribute started numeric
@attribute wanted numeric
@attribute took numeric
@attribute new numeric
@attribute search numeric
@attribute three numeric
@attribute usb numeric
@attribute better numeric
@attribute everyday numeric
@attribute laptop numeric
@attribute sometimes numeric
@attribute question numeric
@attribute quality numeric
@attribute lot numeric
@attribute expect numeric
@attribute said numeric
@attribute operating numeric
@attribute budget numeric
@attribute plug numeric
@attribute say numeric
@attribute available numeric
@attribute later numeric
@attribute matter numeric
@attribute purposes numeric
@attribute unless numeric
@attribute starter numeric
@attribute lasted numeric
@attribute inexpensive numeric
@attribute browser numeric
@attribute thought numeric
@attribute difficult numeric
@attribute display numeric
@attribute boot numeric
@attribute life numeric
@attribute gets numeric
@attribute got numeric
@attribute getting numeric
@attribute download numeric
@attribute case numeric
@attribute week numeric
@attribute devices numeric
@attribute going numeric
@attribute tell numeric
@attribute feature numeric
@attribute sale numeric
@attribute annoying numeric
@attribute memory numeric
@attribute picture numeric
@attribute poor numeric
@attribute especially numeric
@attribute sturdy numeric
@attribute plenty numeric
@attribute turns numeric
@attribute faster numeric
@attribute instead numeric
@attribute went numeric
@attribute find numeric
@attribute graphics numeric
@attribute account numeric
@attribute speaker numeric
@attribute factory numeric
@attribute ll numeric
@attribute clear numeric
@attribute voice numeric
@attribute able numeric
@attribute best numeric
@attribute enjoys numeric
@attribute switch numeric
@attribute class numeric
@attribute completely numeric
@attribute trying numeric
@attribute paper numeric
@attribute power numeric
@attribute ended numeric
@attribute think numeric
@attribute trips numeric
@attribute silk numeric
@attribute netflix numeric
@attribute rather numeric
@attribute thing numeric
@attribute gave numeric
@attribute also numeric
@attribute aren numeric
@attribute friday numeric
@attribute camera numeric
@attribute surfing numeric
@attribute offline numeric
@attribute poorly numeric
@attribute error numeric
@attribute six numeric
@attribute may numeric
@attribute phone numeric
@attribute told numeric
@attribute day numeric
@attribute horrible numeric
@attribute feels numeric
@attribute way numeric
@attribute low numeric
@attribute half numeric
@attribute sales numeric
@attribute spent numeric
@attribute cheaper numeric
@attribute needs numeric
@attribute many numeric
@attribute weeks numeric
@attribute guess numeric
@attribute credit numeric
@attribute message numeric
@attribute menu numeric
@attribute none numeric
@attribute refused numeric
@attribute company numeric
@attribute logo numeric
@attribute clarity numeric
@attribute cover numeric
@attribute using numeric
@attribute w numeric
@attribute beginner numeric
@attribute applications numeric
@attribute restricted numeric
@attribute highest numeric
@attribute impulse numeric
@attribute brighter numeric
@attribute prefer numeric
@attribute speed numeric
@attribute hand numeric
@attribute basically numeric
@attribute likes numeric
@attribute allow numeric
@attribute ve numeric
@attribute help numeric
@attribute christmas numeric
@attribute without numeric
@attribute sd numeric
@attribute order numeric
@attribute re numeric
@attribute prime numeric
@attribute tab numeric
@attribute definitely numeric
@attribute purchase numeric
@attribute bigger numeric
@attribute called numeric
@attribute look numeric
@attribute put numeric
@attribute registered numeric
@attribute certain numeric
@attribute e numeric
@attribute resolution numeric
@attribute something numeric
@attribute hoping numeric
@attribute responsive numeric
@attribute answers numeric
@attribute pleased numeric
@attribute understand numeric
@attribute want numeric
@attribute two numeric
@attribute awesome numeric
@attribute give numeric
@attribute strong numeric
@attribute expected numeric
@attribute services numeric
@attribute high numeric
@attribute kid numeric
@attribute fixed numeric
@attribute router numeric
@attribute means numeric
@attribute saying numeric
@attribute calling numeric
@attribute specifically numeric
@attribute clearly numeric
@attribute hands numeric
@attribute sharp numeric
@attribute entry numeric
@attribute frustrated numeric
@attribute service numeric
@attribute social numeric
@attribute magazines numeric
@attribute unit numeric
@attribute played numeric
@attribute mother numeric
@attribute gb numeric
@attribute heavy numeric
@attribute takes numeric
@attribute stay numeric
@attribute hour numeric
@attribute dad numeric
@attribute additional numeric
@attribute years numeric
@attribute turned numeric
@attribute husband numeric
@attribute usage numeric
@attribute ipads numeric
@attribute considering numeric
@attribute dot numeric
@attribute drawback numeric
@attribute regret numeric
@attribute alright numeric
@attribute internet numeric
@attribute part numeric
@attribute system numeric
@attribute affordable numeric
@attribute complaint numeric
@attribute crisp numeric
@attribute friend numeric
@attribute cord numeric
@attribute side numeric
@attribute users numeric
@attribute seem numeric
@attribute made numeric
@attribute pros numeric
@attribute take numeric
@attribute haven numeric
@attribute reset numeric
@attribute deal numeric
@attribute beginners numeric
@attribute recommend numeric
@attribute tutorials numeric
@attribute else numeric
@attribute replacement numeric
@attribute mainly numeric
@attribute things numeric
@attribute etc numeric
@attribute interface numeric
@attribute versions numeric
@attribute lightweight numeric
@attribute pop numeric
@attribute siri numeric
@attribute lock numeric
@attribute lower numeric
@attribute learn numeric
@attribute buying numeric
@attribute refurbished numeric
@attribute extremely numeric
@attribute wait numeric
@attribute large numeric
@attribute honestly numeric
@attribute long numeric
@attribute require numeric
@attribute numbers numeric
@attribute stated numeric
@attribute hundreds numeric
@attribute angle numeric
@attribute seriously numeric
@attribute provided numeric
@attribute text numeric
@attribute engine numeric
@attribute ive numeric
@attribute loses numeric
@attribute began numeric
@attribute mess numeric
@attribute hook numeric
@attribute january numeric
@attribute pointless numeric
@attribute luckily numeric
@attribute products numeric
@attribute version numeric
@attribute every numeric
@attribute apple numeric
@attribute see numeric
@attribute setup numeric
@attribute surprisingly numeric
@attribute ebook numeric
@attribute casual numeric
@attribute traveling numeric
@attribute loved numeric
@attribute hours numeric
@attribute install numeric
@attribute simple numeric
@attribute oh numeric
@attribute adult numeric
@attribute parent numeric
@attribute newer numeric
@attribute loud numeric
@attribute intended numeric
@attribute numerous numeric
@attribute older numeric
@attribute add numeric
@attribute load numeric
@attribute ease numeric
@attribute daily numeric
@attribute often numeric
@attribute reliable numeric
@attribute fits numeric
@attribute mine numeric
@attribute kept numeric
@attribute troubleshooting numeric
@attribute pricing numeric
@attribute default numeric
@attribute gadget numeric
@attribute currently numeric
@attribute cell numeric
@attribute sync numeric
@attribute white numeric
@attribute second numeric
@attribute cracked numeric
@attribute brought numeric
@attribute unfortunately numeric
@attribute sign numeric
@attribute ability numeric
@attribute wont numeric
@attribute average numeric
@attribute click numeric
@attribute protection numeric
@attribute quit numeric
@attribute froze numeric
@attribute hbo numeric
@attribute call numeric
@attribute within numeric
@attribute became numeric
@attribute kinda numeric
@attribute starts numeric
@attribute common numeric
@attribute bing numeric
@attribute @@class@@ {excellent,fair,good,poor,verygood}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4}

@data
0,0,0,0,0,0,1.008233,1.688587,1.343279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.343804,1.536297,0,0,0,0,0,0,0,0,0,0,2.407833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.661479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.192061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,excellent,cluster3
1,0,0,0,1.088392,0,0,0,0,0,0,2.149514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.165091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.396742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.466115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.958836,0,0,2.419103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fair,cluster3
2,1.710256,1.509895,0,0,0,1.008233,3.920778,2.129047,0,0,0,0,0,0,0,0,0,0,0,3.280217,0,2.786334,0,0,0,3.370875,0,0,0,0,3.988633,0,2.969618,2.774797,0,4.63905,0,2.049298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.010419,0,0,4.238744,0,0,0,0,0,0,0,0,0,3.021426,0,0,4.653121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.516547,0,0,0,0,0,2.333685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.394759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.407833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.456844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.509169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.212644,0,0,0,0,0,0,3.621946,0,0,0,0,0,0,5.121331,5.115648,0,0,0,0,4.577824,0,0,0,0,0,0,3.095185,0,0,0,0,0,3.798746,4.542945,0,0,0,0,0,0,0,0,0,0,0,0,0,5.237842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.620496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.192061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,cluster4
3,1.048639,0,0,0,0,1.598012,0,0,0,0,2.149514,0,2.297763,0,0,0,3.501403,0,1.372779,0,0,0,0,2.37337,0,0,0,0,4.956766,2.2845,0,0,0,0,0,0,0,0,0,0,0,0,4.314777,0,1.653826,0,0,0,1.950108,0,0,0,0,2.010419,0,0,0,0,0,0,1.932992,0,0,0,2.442211,3.976927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.971323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.490872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.442211,0,0,0,0,0,0,0,0,0,0,0,0,0,2.239874,0,0,0,0,0,1.894626,0,0,0,0,0,0,0,0,0,0,0,2.599825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.354073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57094,0,0,0,0,0,0,2.875393,0,2.711608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.158242,0,0,0,0,2.165091,0,0,0,0,0,3.490657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.765647,0,0,0,3.227615,0,0,0,0,0,0,0,0,0,0,0,3.095185,0,0,0,0,0,0,2.866279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.745544,0,2.804165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.059501,2.529751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.152967,0,poor,cluster2
4,1.048639,0.952638,0,0,0,0,2.676348,1.343279,0,0,0,0,0,0,0,0,0,0,0,2.069586,0,1.393167,0,0,0,2.126786,0,0,0,0,2.516547,0,1.87362,1.750702,0,3.166644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.119372,0,0,0,0,0,0,0,0,0,2.062444,0,0,2.853048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.141855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.181026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.214039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.065685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.919742,0,0,0,0,0,0,2.285194,0,0,0,0,0,0,3.495852,3.227615,0,0,0,0,2.888286,0,0,0,0,0,0,0,0,0,0,0,0,2.396742,2.866279,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.546138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,verygood,cluster4
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.729372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.097596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,excellent,cluster3
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.197336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.205637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.227615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fair,cluster3
7,1.048639,0.952638,1.164019,0,0,1.008233,0,0,0,3.714842,0,1.021722,0,0,0,0,0,0,0,2.069586,0,1.393167,0,0,0,2.126786,0,0,0,0,3.988633,0,0,0,0,3.166644,0,0,0,0,0,2.434972,1.858273,0,0,0,0,0,0,0,0,0,0,2.010419,0,0,0,0,0,0,0,0,0,0,0,1.712769,2.602514,0,0,0,0,0,0,0,3.947939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.343804,0,0,0,0,2.585232,0,0,0,0,0,0,3.206598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.936547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.814171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.304185,0,0,0,0,0,0,2.010419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.396742,0,2.747162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.546138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.065945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,cluster4
